year,start_date,end_date,jurisdiction,location,age_group,positive_breath_tests,fines,arrests,charges,month,month_name,is_all_locations,is_unknown_location,is_all_ages,is_unknown_age,total_outcomes,outcome_rate,pre_2023
2023,2023-04-01,2023-04-30,SA,Unknown,0-16,0,0,0,0,4,Apr,False,True,False,False,0,,False
2023,2023-04-01,2023-04-30,SA,Unknown,17-25,61,28,5,33,4,Apr,False,True,False,False,66,1.082,False
2023,2023-04-01,2023-04-30,SA,Unknown,26-39,155,46,12,109,4,Apr,False,True,False,False,167,1.0774,False
2023,2023-04-01,2023-04-30,SA,Unknown,40-64,130,41,10,89,4,Apr,False,True,False,False,140,1.0769,False
2023,2023-04-01,2023-04-30,SA,Unknown,65 and over,20,7,1,13,4,Apr,False,True,False,False,21,1.05,False
2023,2023-04-01,2023-04-30,SA,Unknown,Unknown,0,0,0,0,4,Apr,False,True,False,True,0,,False
2023,2023-04-01,2023-04-30,VIC,Inner Regional,17-25,20,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Inner Regional,26-39,79,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Inner Regional,40-64,66,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Inner Regional,65 and over,4,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Major Cities,17-25,94,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Major Cities,26-39,186,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Major Cities,40-64,177,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Major Cities,65 and over,23,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Outer Regional,17-25,7,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Outer Regional,26-39,21,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Outer Regional,40-64,21,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,VIC,Outer Regional,65 and over,1,0,0,0,4,Apr,False,False,False,False,0,0.0,False
2023,2023-04-01,2023-04-30,WA,Unknown,0-16,1,0,0,1,4,Apr,False,True,False,False,1,1.0,False
2023,2023-04-01,2023-04-30,WA,Unknown,17-25,164,30,6,134,4,Apr,False,True,False,False,170,1.0366,False
2023,2023-04-01,2023-04-30,WA,Unknown,26-39,253,61,5,192,4,Apr,False,True,False,False,258,1.0198,False
2023,2023-04-01,2023-04-30,WA,Unknown,40-64,196,50,3,146,4,Apr,False,True,False,False,199,1.0153,False
2023,2023-04-01,2023-04-30,WA,Unknown,65 and over,26,12,1,14,4,Apr,False,True,False,False,27,1.0385,False
2023,2023-05-01,2023-05-31,ACT,Major Cities,17-25,15,0,0,15,5,May,False,False,False,False,15,1.0,False
2023,2023-05-01,2023-05-31,ACT,Major Cities,26-39,36,0,4,36,5,May,False,False,False,False,40,1.1111,False
2023,2023-05-01,2023-05-31,ACT,Major Cities,40-64,25,0,3,25,5,May,False,False,False,False,28,1.12,False
2023,2023-05-01,2023-05-31,ACT,Major Cities,65 and over,2,0,0,2,5,May,False,False,False,False,2,1.0,False
2023,2023-05-01,2023-05-31,NSW,Inner Regional,17-25,78,30,0,48,5,May,False,False,False,False,78,1.0,False
2023,2023-05-01,2023-05-31,NSW,Inner Regional,26-39,144,45,0,99,5,May,False,False,False,False,144,1.0,False
2023,2023-05-01,2023-05-31,NSW,Inner Regional,40-64,136,37,0,99,5,May,False,False,False,False,136,1.0,False
2023,2023-05-01,2023-05-31,NSW,Inner Regional,65 and over,20,12,0,8,5,May,False,False,False,False,20,1.0,False
2023,2023-05-01,2023-05-31,NSW,Major Cities,17-25,143,37,0,106,5,May,False,False,False,False,143,1.0,False
2023,2023-05-01,2023-05-31,NSW,Major Cities,26-39,236,49,0,187,5,May,False,False,False,False,236,1.0,False
2023,2023-05-01,2023-05-31,NSW,Major Cities,40-64,195,54,0,141,5,May,False,False,False,False,195,1.0,False
2023,2023-05-01,2023-05-31,NSW,Major Cities,65 and over,21,15,0,6,5,May,False,False,False,False,21,1.0,False
2023,2023-05-01,2023-05-31,NSW,Outer Regional,17-25,33,5,0,28,5,May,False,False,False,False,33,1.0,False
2023,2023-05-01,2023-05-31,NSW,Outer Regional,26-39,25,3,0,22,5,May,False,False,False,False,25,1.0,False
2023,2023-05-01,2023-05-31,NSW,Outer Regional,40-64,28,3,0,25,5,May,False,False,False,False,28,1.0,False
2023,2023-05-01,2023-05-31,NSW,Outer Regional,65 and over,3,2,0,1,5,May,False,False,False,False,3,1.0,False
2023,2023-05-01,2023-05-31,NSW,Remote,17-25,1,1,0,0,5,May,False,False,False,False,1,1.0,False
2023,2023-05-01,2023-05-31,NSW,Remote,26-39,1,0,0,1,5,May,False,False,False,False,1,1.0,False
2023,2023-05-01,2023-05-31,NSW,Remote,40-64,4,0,0,4,5,May,False,False,False,False,4,1.0,False
2023,2023-05-01,2023-05-31,NSW,Very Remote,26-39,3,0,0,3,5,May,False,False,False,False,3,1.0,False
2023,2023-05-01,2023-05-31,NSW,Very Remote,40-64,1,0,0,1,5,May,False,False,False,False,1,1.0,False
2023,2023-05-01,2023-05-31,NT,Unknown,17-25,0,0,7,17,5,May,False,True,False,False,24,,False
2023,2023-05-01,2023-05-31,NT,Unknown,26-39,0,0,10,29,5,May,False,True,False,False,39,,False
2023,2023-05-01,2023-05-31,NT,Unknown,65 and over,0,0,16,35,5,May,False,True,False,False,51,,False
2023,2023-05-01,2023-05-31,NT,Unknown,Unknown,613,0,0,0,5,May,False,True,False,True,0,0.0,False
2023,2023-05-01,2023-05-31,SA,Unknown,0-16,0,0,1,0,5,May,False,True,False,False,1,,False
2023,2023-05-01,2023-05-31,SA,Unknown,17-25,46,17,3,29,5,May,False,True,False,False,49,1.0652,False
2023,2023-05-01,2023-05-31,SA,Unknown,26-39,111,33,5,78,5,May,False,True,False,False,116,1.045,False
2023,2023-05-01,2023-05-31,SA,Unknown,40-64,128,32,7,96,5,May,False,True,False,False,135,1.0547,False
2023,2023-05-01,2023-05-31,SA,Unknown,65 and over,24,6,0,18,5,May,False,True,False,False,24,1.0,False
2023,2023-05-01,2023-05-31,SA,Unknown,Unknown,0,0,0,0,5,May,False,True,False,True,0,,False
2023,2023-05-01,2023-05-31,VIC,Inner Regional,0-16,1,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Inner Regional,17-25,31,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Inner Regional,26-39,57,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Inner Regional,40-64,48,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Inner Regional,65 and over,15,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Inner Regional,Unknown,1,0,0,0,5,May,False,False,False,True,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Major Cities,17-25,54,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Major Cities,26-39,172,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Major Cities,40-64,136,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Major Cities,65 and over,13,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Outer Regional,17-25,5,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Outer Regional,26-39,24,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Outer Regional,40-64,23,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,VIC,Outer Regional,65 and over,2,0,0,0,5,May,False,False,False,False,0,0.0,False
2023,2023-05-01,2023-05-31,WA,Unknown,0-16,1,0,0,1,5,May,False,True,False,False,1,1.0,False
2023,2023-05-01,2023-05-31,WA,Unknown,17-25,157,37,4,120,5,May,False,True,False,False,161,1.0255,False
2023,2023-05-01,2023-05-31,WA,Unknown,26-39,280,77,4,203,5,May,False,True,False,False,284,1.0143,False
2023,2023-05-01,2023-05-31,WA,Unknown,40-64,216,76,4,140,5,May,False,True,False,False,220,1.0185,False
2023,2023-05-01,2023-05-31,WA,Unknown,65 and over,25,13,0,12,5,May,False,True,False,False,25,1.0,False
2023,2023-06-01,2023-06-30,ACT,Major Cities,17-25,11,0,3,11,6,Jun,False,False,False,False,14,1.2727,False
2023,2023-06-01,2023-06-30,ACT,Major Cities,26-39,28,0,2,28,6,Jun,False,False,False,False,30,1.0714,False
2023,2023-06-01,2023-06-30,ACT,Major Cities,40-64,11,0,2,11,6,Jun,False,False,False,False,13,1.1818,False
2023,2023-06-01,2023-06-30,NSW,Inner Regional,0-16,1,0,0,1,6,Jun,False,False,False,False,1,1.0,False
2023,2023-06-01,2023-06-30,NSW,Inner Regional,17-25,104,38,0,66,6,Jun,False,False,False,False,104,1.0,False
2023,2023-06-01,2023-06-30,NSW,Inner Regional,26-39,148,42,0,106,6,Jun,False,False,False,False,148,1.0,False
2023,2023-06-01,2023-06-30,NSW,Inner Regional,40-64,144,42,0,102,6,Jun,False,False,False,False,144,1.0,False
2023,2023-06-01,2023-06-30,NSW,Inner Regional,65 and over,22,9,0,13,6,Jun,False,False,False,False,22,1.0,False
2023,2023-06-01,2023-06-30,NSW,Major Cities,17-25,192,62,0,130,6,Jun,False,False,False,False,192,1.0,False
2023,2023-06-01,2023-06-30,NSW,Major Cities,26-39,301,90,0,211,6,Jun,False,False,False,False,301,1.0,False
2023,2023-06-01,2023-06-30,NSW,Major Cities,40-64,326,106,0,220,6,Jun,False,False,False,False,326,1.0,False
2023,2023-06-01,2023-06-30,NSW,Major Cities,65 and over,28,18,0,10,6,Jun,False,False,False,False,28,1.0,False
2023,2023-06-01,2023-06-30,NSW,Outer Regional,17-25,34,11,0,23,6,Jun,False,False,False,False,34,1.0,False
2023,2023-06-01,2023-06-30,NSW,Outer Regional,26-39,52,19,0,33,6,Jun,False,False,False,False,52,1.0,False
2023,2023-06-01,2023-06-30,NSW,Outer Regional,40-64,37,14,0,23,6,Jun,False,False,False,False,37,1.0,False
2023,2023-06-01,2023-06-30,NSW,Outer Regional,65 and over,4,0,0,4,6,Jun,False,False,False,False,4,1.0,False
2023,2023-06-01,2023-06-30,NSW,Remote,17-25,6,2,0,4,6,Jun,False,False,False,False,6,1.0,False
2023,2023-06-01,2023-06-30,NSW,Remote,26-39,6,3,0,3,6,Jun,False,False,False,False,6,1.0,False
2023,2023-06-01,2023-06-30,NSW,Remote,40-64,6,2,0,4,6,Jun,False,False,False,False,6,1.0,False
2023,2023-06-01,2023-06-30,NSW,Unknown,40-64,1,0,0,1,6,Jun,False,True,False,False,1,1.0,False
2023,2023-06-01,2023-06-30,NSW,Very Remote,17-25,1,0,0,1,6,Jun,False,False,False,False,1,1.0,False
2023,2023-06-01,2023-06-30,NT,Unknown,0-16,0,0,0,2,6,Jun,False,True,False,False,2,,False
2023,2023-06-01,2023-06-30,NT,Unknown,17-25,0,0,10,23,6,Jun,False,True,False,False,33,,False
2023,2023-06-01,2023-06-30,NT,Unknown,26-39,0,0,15,34,6,Jun,False,True,False,False,49,,False
2023,2023-06-01,2023-06-30,NT,Unknown,65 and over,0,0,6,32,6,Jun,False,True,False,False,38,,False
2023,2023-06-01,2023-06-30,NT,Unknown,Unknown,595,0,0,0,6,Jun,False,True,False,True,0,0.0,False
2023,2023-06-01,2023-06-30,SA,Unknown,0-16,0,0,0,0,6,Jun,False,True,False,False,0,,False
2023,2023-06-01,2023-06-30,SA,Unknown,17-25,66,25,3,41,6,Jun,False,True,False,False,69,1.0455,False
2023,2023-06-01,2023-06-30,SA,Unknown,26-39,111,26,7,85,6,Jun,False,True,False,False,118,1.0631,False
2023,2023-06-01,2023-06-30,SA,Unknown,40-64,125,43,7,82,6,Jun,False,True,False,False,132,1.056,False
2023,2023-06-01,2023-06-30,SA,Unknown,65 and over,18,5,1,13,6,Jun,False,True,False,False,19,1.0556,False
2023,2023-06-01,2023-06-30,SA,Unknown,Unknown,0,0,0,0,6,Jun,False,True,False,True,0,,False
2023,2023-06-01,2023-06-30,VIC,Inner Regional,17-25,35,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Inner Regional,26-39,65,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Inner Regional,40-64,70,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Inner Regional,65 and over,5,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Major Cities,17-25,83,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Major Cities,26-39,179,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Major Cities,40-64,166,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Major Cities,65 and over,30,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Outer Regional,17-25,8,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Outer Regional,26-39,14,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Outer Regional,40-64,28,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Outer Regional,65 and over,5,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,VIC,Remote,17-25,1,0,0,0,6,Jun,False,False,False,False,0,0.0,False
2023,2023-06-01,2023-06-30,WA,Unknown,0-16,6,0,1,6,6,Jun,False,True,False,False,7,1.1667,False
2023,2023-06-01,2023-06-30,WA,Unknown,17-25,173,33,4,140,6,Jun,False,True,False,False,177,1.0231,False
2023,2023-06-01,2023-06-30,WA,Unknown,26-39,267,59,7,208,6,Jun,False,True,False,False,274,1.0262,False
2023,2023-06-01,2023-06-30,WA,Unknown,40-64,209,55,3,154,6,Jun,False,True,False,False,212,1.0144,False
2023,2023-06-01,2023-06-30,WA,Unknown,65 and over,19,7,0,12,6,Jun,False,True,False,False,19,1.0,False
2023,2023-07-01,2023-07-31,ACT,Major Cities,17-25,17,0,1,17,7,Jul,False,False,False,False,18,1.0588,False
2023,2023-07-01,2023-07-31,ACT,Major Cities,26-39,27,0,4,27,7,Jul,False,False,False,False,31,1.1481,False
2023,2023-07-01,2023-07-31,ACT,Major Cities,40-64,15,0,0,15,7,Jul,False,False,False,False,15,1.0,False
2023,2023-07-01,2023-07-31,ACT,Major Cities,65 and over,3,0,0,3,7,Jul,False,False,False,False,3,1.0,False
2023,2023-07-01,2023-07-31,NSW,Inner Regional,0-16,2,1,0,1,7,Jul,False,False,False,False,2,1.0,False
2023,2023-07-01,2023-07-31,NSW,Inner Regional,17-25,88,27,0,61,7,Jul,False,False,False,False,88,1.0,False
2023,2023-07-01,2023-07-31,NSW,Inner Regional,26-39,140,42,0,98,7,Jul,False,False,False,False,140,1.0,False
2023,2023-07-01,2023-07-31,NSW,Inner Regional,40-64,127,33,0,94,7,Jul,False,False,False,False,127,1.0,False
2023,2023-07-01,2023-07-31,NSW,Inner Regional,65 and over,13,4,0,9,7,Jul,False,False,False,False,13,1.0,False
2023,2023-07-01,2023-07-31,NSW,Major Cities,17-25,133,45,0,88,7,Jul,False,False,False,False,133,1.0,False
2023,2023-07-01,2023-07-31,NSW,Major Cities,26-39,214,50,0,164,7,Jul,False,False,False,False,214,1.0,False
2023,2023-07-01,2023-07-31,NSW,Major Cities,40-64,204,55,0,149,7,Jul,False,False,False,False,204,1.0,False
2023,2023-07-01,2023-07-31,NSW,Major Cities,65 and over,24,11,0,13,7,Jul,False,False,False,False,24,1.0,False
2023,2023-07-01,2023-07-31,NSW,Outer Regional,0-16,1,1,0,0,7,Jul,False,False,False,False,1,1.0,False
2023,2023-07-01,2023-07-31,NSW,Outer Regional,17-25,19,9,0,10,7,Jul,False,False,False,False,19,1.0,False
2023,2023-07-01,2023-07-31,NSW,Outer Regional,26-39,39,7,0,32,7,Jul,False,False,False,False,39,1.0,False
2023,2023-07-01,2023-07-31,NSW,Outer Regional,40-64,35,8,0,27,7,Jul,False,False,False,False,35,1.0,False
2023,2023-07-01,2023-07-31,NSW,Outer Regional,65 and over,5,1,0,4,7,Jul,False,False,False,False,5,1.0,False
2023,2023-07-01,2023-07-31,NSW,Remote,17-25,6,2,0,4,7,Jul,False,False,False,False,6,1.0,False
2023,2023-07-01,2023-07-31,NSW,Remote,26-39,3,0,0,3,7,Jul,False,False,False,False,3,1.0,False
2023,2023-07-01,2023-07-31,NSW,Remote,40-64,4,1,0,3,7,Jul,False,False,False,False,4,1.0,False
2023,2023-07-01,2023-07-31,NSW,Very Remote,17-25,1,1,0,0,7,Jul,False,False,False,False,1,1.0,False
2023,2023-07-01,2023-07-31,NSW,Very Remote,26-39,1,0,0,1,7,Jul,False,False,False,False,1,1.0,False
2023,2023-07-01,2023-07-31,NSW,Very Remote,40-64,3,0,0,3,7,Jul,False,False,False,False,3,1.0,False
2023,2023-07-01,2023-07-31,NT,Unknown,0-16,0,0,1,1,7,Jul,False,True,False,False,2,,False
2023,2023-07-01,2023-07-31,NT,Unknown,17-25,0,0,9,23,7,Jul,False,True,False,False,32,,False
2023,2023-07-01,2023-07-31,NT,Unknown,26-39,0,0,23,48,7,Jul,False,True,False,False,71,,False
2023,2023-07-01,2023-07-31,NT,Unknown,65 and over,0,0,11,32,7,Jul,False,True,False,False,43,,False
2023,2023-07-01,2023-07-31,NT,Unknown,Unknown,539,0,0,0,7,Jul,False,True,False,True,0,0.0,False
2023,2023-07-01,2023-07-31,SA,Unknown,0-16,0,0,0,0,7,Jul,False,True,False,False,0,,False
2023,2023-07-01,2023-07-31,SA,Unknown,17-25,46,14,0,32,7,Jul,False,True,False,False,46,1.0,False
2023,2023-07-01,2023-07-31,SA,Unknown,26-39,112,34,7,78,7,Jul,False,True,False,False,119,1.0625,False
2023,2023-07-01,2023-07-31,SA,Unknown,40-64,113,23,11,90,7,Jul,False,True,False,False,124,1.0973,False
2023,2023-07-01,2023-07-31,SA,Unknown,65 and over,20,7,0,13,7,Jul,False,True,False,False,20,1.0,False
2023,2023-07-01,2023-07-31,SA,Unknown,Unknown,0,0,0,0,7,Jul,False,True,False,True,0,,False
2023,2023-07-01,2023-07-31,VIC,Inner Regional,17-25,22,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Inner Regional,26-39,71,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Inner Regional,40-64,67,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Inner Regional,65 and over,11,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Major Cities,0-16,1,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Major Cities,17-25,90,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Major Cities,26-39,194,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Major Cities,40-64,163,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Major Cities,65 and over,25,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Outer Regional,17-25,11,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Outer Regional,26-39,19,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Outer Regional,40-64,20,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,VIC,Outer Regional,65 and over,1,0,0,0,7,Jul,False,False,False,False,0,0.0,False
2023,2023-07-01,2023-07-31,WA,Unknown,0-16,3,0,0,3,7,Jul,False,True,False,False,3,1.0,False
2023,2023-07-01,2023-07-31,WA,Unknown,17-25,144,21,3,123,7,Jul,False,True,False,False,147,1.0208,False
2023,2023-07-01,2023-07-31,WA,Unknown,26-39,216,40,8,176,7,Jul,False,True,False,False,224,1.037,False
2023,2023-07-01,2023-07-31,WA,Unknown,40-64,170,40,2,130,7,Jul,False,True,False,False,172,1.0118,False
2023,2023-07-01,2023-07-31,WA,Unknown,65 and over,22,8,0,14,7,Jul,False,True,False,False,22,1.0,False
2023,2023-08-01,2023-08-31,ACT,Major Cities,17-25,20,0,3,20,8,Aug,False,False,False,False,23,1.15,False
2023,2023-08-01,2023-08-31,ACT,Major Cities,26-39,32,0,3,32,8,Aug,False,False,False,False,35,1.0938,False
2023,2023-08-01,2023-08-31,ACT,Major Cities,40-64,13,0,0,13,8,Aug,False,False,False,False,13,1.0,False
2023,2023-08-01,2023-08-31,ACT,Major Cities,65 and over,1,0,0,1,8,Aug,False,False,False,False,1,1.0,False
2023,2023-08-01,2023-08-31,NSW,Inner Regional,0-16,1,0,0,1,8,Aug,False,False,False,False,1,1.0,False
2023,2023-08-01,2023-08-31,NSW,Inner Regional,17-25,70,24,0,46,8,Aug,False,False,False,False,70,1.0,False
2023,2023-08-01,2023-08-31,NSW,Inner Regional,26-39,129,34,0,95,8,Aug,False,False,False,False,129,1.0,False
2023,2023-08-01,2023-08-31,NSW,Inner Regional,40-64,120,46,0,74,8,Aug,False,False,False,False,120,1.0,False
2023,2023-08-01,2023-08-31,NSW,Inner Regional,65 and over,21,10,0,11,8,Aug,False,False,False,False,21,1.0,False
2023,2023-08-01,2023-08-31,NSW,Major Cities,17-25,105,30,0,75,8,Aug,False,False,False,False,105,1.0,False
2023,2023-08-01,2023-08-31,NSW,Major Cities,26-39,211,44,0,167,8,Aug,False,False,False,False,211,1.0,False
2023,2023-08-01,2023-08-31,NSW,Major Cities,40-64,221,65,0,156,8,Aug,False,False,False,False,221,1.0,False
2023,2023-08-01,2023-08-31,NSW,Major Cities,65 and over,17,7,0,10,8,Aug,False,False,False,False,17,1.0,False
2023,2023-08-01,2023-08-31,NSW,Outer Regional,17-25,22,7,0,15,8,Aug,False,False,False,False,22,1.0,False
2023,2023-08-01,2023-08-31,NSW,Outer Regional,26-39,32,7,0,25,8,Aug,False,False,False,False,32,1.0,False
2023,2023-08-01,2023-08-31,NSW,Outer Regional,40-64,38,11,0,27,8,Aug,False,False,False,False,38,1.0,False
2023,2023-08-01,2023-08-31,NSW,Outer Regional,65 and over,7,2,0,5,8,Aug,False,False,False,False,7,1.0,False
2023,2023-08-01,2023-08-31,NSW,Remote,17-25,7,2,0,5,8,Aug,False,False,False,False,7,1.0,False
2023,2023-08-01,2023-08-31,NSW,Remote,26-39,6,3,0,3,8,Aug,False,False,False,False,6,1.0,False
2023,2023-08-01,2023-08-31,NSW,Remote,40-64,6,2,0,4,8,Aug,False,False,False,False,6,1.0,False
2023,2023-08-01,2023-08-31,NSW,Remote,65 and over,1,0,0,1,8,Aug,False,False,False,False,1,1.0,False
2023,2023-08-01,2023-08-31,NSW,Very Remote,17-25,1,1,0,0,8,Aug,False,False,False,False,1,1.0,False
2023,2023-08-01,2023-08-31,NSW,Very Remote,26-39,2,1,0,1,8,Aug,False,False,False,False,2,1.0,False
2023,2023-08-01,2023-08-31,NSW,Very Remote,40-64,4,1,0,3,8,Aug,False,False,False,False,4,1.0,False
2023,2023-08-01,2023-08-31,NT,Unknown,17-25,0,0,4,13,8,Aug,False,True,False,False,17,,False
2023,2023-08-01,2023-08-31,NT,Unknown,26-39,0,0,17,39,8,Aug,False,True,False,False,56,,False
2023,2023-08-01,2023-08-31,NT,Unknown,65 and over,0,0,12,29,8,Aug,False,True,False,False,41,,False
2023,2023-08-01,2023-08-31,NT,Unknown,Unknown,500,0,0,0,8,Aug,False,True,False,True,0,0.0,False
2023,2023-08-01,2023-08-31,SA,Unknown,0-16,0,0,1,0,8,Aug,False,True,False,False,1,,False
2023,2023-08-01,2023-08-31,SA,Unknown,17-25,59,25,1,34,8,Aug,False,True,False,False,60,1.0169,False
2023,2023-08-01,2023-08-31,SA,Unknown,26-39,156,40,6,116,8,Aug,False,True,False,False,162,1.0385,False
2023,2023-08-01,2023-08-31,SA,Unknown,40-64,171,42,6,129,8,Aug,False,True,False,False,177,1.0351,False
2023,2023-08-01,2023-08-31,SA,Unknown,65 and over,20,9,0,11,8,Aug,False,True,False,False,20,1.0,False
2023,2023-08-01,2023-08-31,SA,Unknown,Unknown,0,0,0,0,8,Aug,False,True,False,True,0,,False
2023,2023-08-01,2023-08-31,VIC,Inner Regional,17-25,28,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Inner Regional,26-39,68,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Inner Regional,40-64,65,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Inner Regional,65 and over,11,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Major Cities,17-25,75,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Major Cities,26-39,166,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Major Cities,40-64,151,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Major Cities,65 and over,20,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Outer Regional,17-25,5,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Outer Regional,26-39,19,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Outer Regional,40-64,22,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,VIC,Outer Regional,65 and over,2,0,0,0,8,Aug,False,False,False,False,0,0.0,False
2023,2023-08-01,2023-08-31,WA,Unknown,17-25,158,34,2,124,8,Aug,False,True,False,False,160,1.0127,False
2023,2023-08-01,2023-08-31,WA,Unknown,26-39,264,70,6,194,8,Aug,False,True,False,False,270,1.0227,False
2023,2023-08-01,2023-08-31,WA,Unknown,40-64,208,58,3,150,8,Aug,False,True,False,False,211,1.0144,False
2023,2023-08-01,2023-08-31,WA,Unknown,65 and over,24,10,0,14,8,Aug,False,True,False,False,24,1.0,False
2023,2023-09-01,2023-09-30,ACT,Major Cities,17-25,16,0,0,16,9,Sep,False,False,False,False,16,1.0,False
2023,2023-09-01,2023-09-30,ACT,Major Cities,26-39,22,0,2,22,9,Sep,False,False,False,False,24,1.0909,False
2023,2023-09-01,2023-09-30,ACT,Major Cities,40-64,12,0,1,12,9,Sep,False,False,False,False,13,1.0833,False
2023,2023-09-01,2023-09-30,ACT,Major Cities,65 and over,2,0,0,2,9,Sep,False,False,False,False,2,1.0,False
